bin_left	bin_right	bin_center	count	observed_auc	p_value
0.0248868778280543	0.047341628959276	0.0361142533936651	1	0.7104072398190046	0.0389610389610389
0.047341628959276	0.0697963800904977	0.0585690045248868	3	0.7104072398190046	0.0389610389610389
0.0697963800904977	0.0922511312217194	0.0810237556561085	5	0.7104072398190046	0.0389610389610389
0.0922511312217194	0.1147058823529411	0.1034785067873303	11	0.7104072398190046	0.0389610389610389
0.1147058823529411	0.1371606334841629	0.125933257918552	7	0.7104072398190046	0.0389610389610389
0.1371606334841629	0.1596153846153846	0.1483880090497737	22	0.7104072398190046	0.0389610389610389
0.1596153846153846	0.1820701357466063	0.1708427601809954	15	0.7104072398190046	0.0389610389610389
0.1820701357466063	0.204524886877828	0.1932975113122171	22	0.7104072398190046	0.0389610389610389
0.204524886877828	0.2269796380090497	0.2157522624434389	28	0.7104072398190046	0.0389610389610389
0.2269796380090497	0.2494343891402715	0.2382070135746606	25	0.7104072398190046	0.0389610389610389
0.2494343891402715	0.2718891402714932	0.2606617647058823	29	0.7104072398190046	0.0389610389610389
0.2718891402714932	0.2943438914027149	0.283116515837104	45	0.7104072398190046	0.0389610389610389
0.2943438914027149	0.3167986425339366	0.3055712669683257	48	0.7104072398190046	0.0389610389610389
0.3167986425339366	0.3392533936651583	0.3280260180995474	27	0.7104072398190046	0.0389610389610389
0.3392533936651583	0.3617081447963801	0.3504807692307692	46	0.7104072398190046	0.0389610389610389
0.3617081447963801	0.3841628959276018	0.3729355203619909	53	0.7104072398190046	0.0389610389610389
0.3841628959276018	0.4066176470588235	0.3953902714932126	41	0.7104072398190046	0.0389610389610389
0.4066176470588235	0.4290723981900452	0.4178450226244343	41	0.7104072398190046	0.0389610389610389
0.4290723981900452	0.4515271493212669	0.4402997737556561	66	0.7104072398190046	0.0389610389610389
0.4515271493212669	0.4739819004524886	0.4627545248868778	56	0.7104072398190046	0.0389610389610389
0.4739819004524886	0.4964366515837103	0.4852092760180995	54	0.7104072398190046	0.0389610389610389
0.4964366515837103	0.5188914027149321	0.5076640271493212	46	0.7104072398190046	0.0389610389610389
0.5188914027149321	0.5413461538461538	0.530118778280543	44	0.7104072398190046	0.0389610389610389
0.5413461538461538	0.5638009049773754	0.5525735294117646	39	0.7104072398190046	0.0389610389610389
0.5638009049773754	0.5862556561085972	0.5750282805429863	49	0.7104072398190046	0.0389610389610389
0.5862556561085972	0.608710407239819	0.5974830316742081	27	0.7104072398190046	0.0389610389610389
0.608710407239819	0.6311651583710407	0.6199377828054298	31	0.7104072398190046	0.0389610389610389
0.6311651583710407	0.6536199095022623	0.6423925339366515	35	0.7104072398190046	0.0389610389610389
0.6536199095022623	0.6760746606334841	0.6648472850678733	23	0.7104072398190046	0.0389610389610389
0.6760746606334841	0.6985294117647058	0.6873020361990949	16	0.7104072398190046	0.0389610389610389
0.6985294117647058	0.7209841628959275	0.7097567873303167	14	0.7104072398190046	0.0389610389610389
0.7209841628959275	0.7434389140271492	0.7322115384615384	6	0.7104072398190046	0.0389610389610389
0.7434389140271492	0.765893665158371	0.75466628959276	9	0.7104072398190046	0.0389610389610389
0.765893665158371	0.7883484162895926	0.7771210407239818	4	0.7104072398190046	0.0389610389610389
0.7883484162895926	0.8108031674208144	0.7995757918552036	5	0.7104072398190046	0.0389610389610389
0.8108031674208144	0.8332579185520361	0.8220305429864252	4	0.7104072398190046	0.0389610389610389
0.8332579185520361	0.8557126696832578	0.844485294117647	2	0.7104072398190046	0.0389610389610389
0.8557126696832578	0.8781674208144795	0.8669400452488687	0	0.7104072398190046	0.0389610389610389
0.8781674208144795	0.9006221719457013	0.8893947963800903	0	0.7104072398190046	0.0389610389610389
0.9006221719457013	0.923076923076923	0.9118495475113122	1	0.7104072398190046	0.0389610389610389
